,AU811,AU808,AU802,AU807,AU804,AU809,AU810,AU806,AU803,AU819,AU814,AU816,AU813,AU818,AU815,AU812,AU817,AU820
-10.559000000000001,509.84999999999997,473.0,500.9,509.6666666666667,494.48717948717945,478.625,493.0,498.87179487179486,514.5641025641024,466.61538461538464,522.8461538461539,503.46153846153845,487.0,504.0,486.4871794871795,594.564102564103,504.0,499.53846153846166
-10.519,512.8499999999999,473.7692307692308,501.0,509.0,496.025641025641,479.0,493.94871794871796,499.0,518.0,464.5641025641026,519.3589743589744,503.5128205128205,487.6153846153846,504.1538461538462,485.0,584.3076923076924,504.0,496.64102564102564
-10.479,514.948717948718,474.0,501.0,509.0,498.6153846153847,479.0,494.974358974359,500.8,521.769230769231,463.2564102564103,515.6923076923076,503.51282051282055,488.0,505.0,484.6923076923077,573.25641025641,504.5641025641026,494.79487179487177
-10.439,517.0,474.79999999999995,501.0,508.61538461538464,501.69230769230774,479.6923076923077,496.0,501.9230769230769,525.8717948717949,462.2307692307692,512.6153846153846,503.46153846153845,489.3333333333333,505.0,484.0,561.9743589743589,505.5897435897436,493.7692307692308
-10.399000000000001,519.051282051282,475.0,501.0,507.58974358974365,504.7249999999999,480.7179487179487,498.05128205128204,503.89743589743586,530.7179487179486,462.0,509.53846153846166,503.0,490.6923076923077,505.0,483.64102564102564,550.6923076923077,506.0,492.7435897435898
-10.359,521.0512820512821,475.8461538461538,501.974358974359,506.5641025641026,507.7692307692308,481.7435897435897,500.05,505.94871794871796,535.076923076923,462.0,506.4615384615385,503.5897435897436,493.1538461538462,505.0,483.0,540.5,507.23076923076917,491.71794871794873
-10.318999999999999,522.0769230769231,476.0,501.05128205128204,506.0,510.8461538461539,482.0,501.1538461538462,509.0000000000001,539.9743589743591,462.0,503.3846153846153,503.38461538461536,496.2307692307693,505.0,483.0,530.282051282051,508.0,490.38461538461536
-10.279,523.3076923076923,476.0,502.0,506.0,514.5641025641027,482.7948717948718,504.1538461538462,512.076923076923,545.1025641025641,462.0,500.87179487179486,503.0,498.5384615384615,505.0,483.0,520.9230769230768,508.6666666666667,488.6666666666667
-10.239,526.1282051282051,476.0,502.0,505.4871794871795,518.0,483.0,506.30769230769226,515.2051282051281,550.2307692307692,462.0,498.2307692307692,503.0,502.17948717948707,504.6666666666667,483.0,510.76923076923083,509.0,487.64102564102564
-10.199,527.3076923076924,477.89743589743586,502.0,505.0,521.7692307692307,483.0,509.51282051282055,519.2307692307693,555.3589743589745,462.0,496.38461538461536,503.0,505.4615384615385,504.0,483.4871794871795,502.4102564102565,509.71794871794873,486.6153846153846
-10.158999999999999,529.5384615384617,478.0,502.1538461538462,505.0,525.8717948717949,483.0,513.45,522.4102564102566,559.5897435897436,462.0,494.7179487179487,503.0,508.53846153846166,504.0,484.0,494.2051282051281,509.2564102564102,485.58974358974353
-10.119,532.4102564102565,479.0,503.0,505.0,529.974358974359,483.0,516.6153846153846,526.3846153846155,564.6153846153846,461.025641025641,493.3333333333333,503.0,511.6153846153847,504.4102564102564,484.0,487.0,509.7692307692308,484.5641025641026
-10.079,534.4615384615383,480.05128205128204,503.0,504.3846153846154,534.076923076923,483.0,520.7179487179487,529.3076923076923,568.7948717948717,462.0,492.325,503.0,514.6923076923076,504.5641025641026,484.55,481.8717948717949,509.20512820512823,484.0
-10.039,536.2564102564103,482.05128205128204,503.20512820512823,504.64102564102564,538.9743589743591,483.0,524.8205128205129,531.5384615384615,573.7500000000001,462.04999999999995,490.61538461538464,503.0,518.6923076923076,504.0,485.5641025641026,476.7948717948717,509.0,483.525
-9.998999999999999,537.2820512820513,483.15384615384625,504.0,505.6666666666667,542.4615384615386,483.974358974359,528.923076923077,534.6153846153846,577.8974358974359,464.0512820512821,489.28205128205127,503.0,521.8461538461539,504.0,486.58974358974365,472.6923076923075,508.15384615384613,483.0
-9.959,537.6923076923076,485.1025641025641,504.0,506.0,545.5384615384615,484.0,533.025641025641,537.6923076923077,582.0,466.10256410256414,489.0,503.0,524.8500000000001,504.0,487.0,468.69230769230774,508.0,482.4871794871795
-9.919,536.675,486.2564102564102,504.0,507.4358974358974,547.7435897435897,485.0,536.8461538461538,540.5128205128206,585.076923076923,468.3076923076923,489.0,503.0,526.9487179487179,504.0,487.64102564102564,465.7435897435898,508.0,482.0
-9.879,535.3333333333334,488.3076923076923,504.0,508.725,550.6923076923077,485.02564102564105,539.6153846153846,543.1,588.1025641025641,472.6153846153845,487.41025641025635,503.0,530.0,504.0,488.0,463.6923076923077,507.0769230769231,482.0
-9.839,532.923076923077,490.34999999999997,503.6666666666667,509.0,552.8461538461538,486.05128205128204,541.6666666666666,546.5641025641025,590.0,479.0256410256408,487.8205128205128,503.0,532.025641025641,504.0,488.0,461.64102564102564,506.05128205128204,482.5897435897436
-9.799,529.4615384615383,492.35897435897436,503.0,509.7692307692308,556.7948717948719,487.1538461538462,543.7179487179487,548.6153846153846,589.8974358974359,487.3846153846155,487.15384615384613,503.9230769230769,533.0512820512821,504.0,488.0,459.79487179487177,506.0,482.38461538461536
-9.759,525.3589743589744,494.41025641025635,503.0,510.79487179487177,560.8,489.2051282051282,545.0,550.3333333333334,588.7435897435898,496.9743589743589,486.12820512820514,504.0,534.0,504.0,488.0,458.775,505.02500000000003,482.64102564102564
-9.719000000000001,521.6923076923077,496.4615384615384,502.58974358974365,511.0,565.8717948717947,491.3846153846153,545.4102564102564,551.0,586.5384615384617,508.6666666666664,486.89743589743586,504.0,534.0,504.0,488.7692307692308,457.76923076923083,504.00000000000006,483.0
-9.679,518.1538461538463,498.2564102564103,502.0,511.0,572.0,494.4615384615385,545.5641025641025,551.3846153846154,583.2820512820513,522.4615384615385,487.0,505.0,533.8717948717949,504.6666666666667,489.79487179487177,456.7435897435897,504.0,483.6923076923077
-9.639,514.5384615384615,499.5641025641026,502.0,511.0,577.1025641025642,497.897435897436,544.5384615384615,551.5897435897435,579.1794871794871,538.1025641025641,487.0,506.0,532.5384615384615,504.30769230769226,491.64102564102564,456.0,504.0,484.0
-9.599,511.4615384615385,501.3076923076923,502.0,511.0,581.2051282051283,503.02564102564094,542.051282051282,550.5641025641025,574.8461538461538,555.0769230769228,487.0,506.0,529.6410256410256,504.0,493.6923076923077,456.0,503.9230769230769,484.7435897435897
-9.559000000000001,508.92307692307696,502.0,502.0,511.9230769230769,585.230769230769,508.15384615384596,538.4615384615386,549.5384615384615,569.974358974359,573.8461538461532,487.0,506.07499999999993,527.5897435897436,504.7435897435897,495.7435897435897,456.0,503.0,485.0
-9.519,506.87179487179486,502.0,502.5384615384615,512.0,588.3076923076923,513.2820512820513,535.4250000000001,548.5128205128206,565.5897435897436,593.3333333333334,487.0,507.0,525.076923076923,505.0,497.7948717948718,456.35897435897436,503.0,485.79487179487177
-9.479,504.8205128205128,502.0,502.4358974358974,512.0,591.2564102564103,518.4102564102566,531.8461538461537,546.9743589743589,560.4615384615383,612.8205128205134,487.0,507.0,521.4871794871794,505.0,500.7692307692309,457.0,503.0,486.0
-9.439,503.3846153846154,501.5897435897436,502.0,513.0,593.3076923076924,523.5384615384617,528.3076923076923,544.3846153846154,555.6999999999999,631.5384615384615,487.0,507.0,518.8717948717949,505.8205128205128,502.85,457.8205128205128,503.0,486.0
-9.399000000000001,502.35897435897436,500.5641025641026,502.58974358974353,512.0,595.1794871794872,528.3333333333333,524.6410256410257,541.3076923076924,551.3333333333334,648.7999999999994,487.0,507.0,515.0769230769232,506.0,504.89743589743586,459.0,503.2051282051282,486.0
-9.359,501.3333333333333,499.53846153846155,503.0,512.0,595.7948717948718,532.4358974358973,521.1538461538462,538.8205128205128,546.2051282051283,665.5641025641027,487.0,507.0,512.025,506.0,507.92307692307696,459.9230769230769,504.0,486.0
-9.318999999999999,500.30769230769226,498.025641025641,503.0,512.0,594.5384615384615,536.1250000000001,517.4358974358973,535.5384615384614,541.8461538461538,681.9743589743596,487.0,507.0,508.9999999999999,506.0,510.0000000000001,461.4871794871795,504.0,486.0
-9.279,500.0,495.974358974359,503.0,512.0,591.974358974359,538.7692307692308,514.0,532.7179487179487,538.3589743589744,697.4615384615385,487.0,507.0,506.2820512820513,506.0,513.076923076923,462.5128205128205,504.28205128205127,486.0
-9.239,499.2820512820513,493.92307692307696,503.0,512.0,587.5897435897436,540.8205128205128,510.92307692307696,529.4000000000001,534.6923076923077,711.8205128205122,487.0,506.7435897435897,504.2307692307693,506.9230769230769,516.1538461538461,464.07692307692304,505.30769230769226,486.0
-9.199,498.2564102564103,492.45,503.71794871794873,512.0,581.5384615384614,542.4358974358975,507.8461538461538,526.6666666666666,531.1538461538461,725.6666666666666,487.0,506.0,502.1794871794872,506.05128205128204,519.2307692307693,465.0,506.3333333333333,486.0
-9.158999999999999,498.0,491.4358974358974,504.0,512.0,573.7249999999998,543.0,504.7692307692307,523.9230769230768,527.5384615384614,738.4615384615388,487.0,505.6923076923077,500.1282051282051,506.974358974359,522.2051282051283,466.17948717948724,507.35,487.00000000000006
-9.119,498.0,490.4102564102564,503.2307692307692,512.0,566.3333333333334,542.5128205128206,502.4615384615385,520.1282051282051,524.4615384615385,748.5128205128206,487.0,504.6666666666667,498.07692307692304,506.0,524.2564102564103,467.6,508.35897435897436,488.0
-9.079,497.1794871794872,489.3846153846154,503.0,511.7948717948718,558.1282051282052,542.0,500.41025641025647,517.5128205128206,521.3846153846155,754.9487179487179,487.28205128205127,504.0,496.51282051282055,506.025641025641,526.3076923076923,468.6153846153846,509.7692307692307,488.05128205128204
-9.039,497.0,489.0,503.0,511.0,550.3076923076922,541.4615384615385,498.35897435897436,515.4615384615385,518.8717948717948,757.6153846153846,488.0,503.23076923076917,495.4871794871795,507.0,528.0,470.2820512820513,511.4102564102564,489.0769230769231
-8.998999999999999,495.2564102564102,488.3333333333333,503.0,511.0,543.1282051282047,540.4358974358975,496.3076923076922,512.6153846153845,516.230769230769,755.4358974358973,488.33333333333337,502.41025641025647,494.46153846153845,506.9230769230769,528.0,471.0,512.8717948717949,490.2051282051283
-8.959,495.8974358974359,488.0,503.0,511.0,535.5128205128204,540.0,495.1282051282051,510.35897435897436,513.7692307692307,748.0,489.0,503.0,493.4358974358974,506.1025641025641,527.7692307692307,471.6923076923077,514.4615384615385,492.2564102564103
-8.919,495.0769230769231,488.0,502.10256410256414,511.30769230769226,527.769230769231,537.5384615384617,493.2051282051283,508.3076923076923,511.0769230769231,737.3846153846156,489.0,503.0,493.0,507.1282051282051,526.2307692307693,472.7179487179487,515.9743589743589,494.3076923076923
-8.879,495.0,488.0,502.0,512.3333333333334,520.5897435897435,531.5128205128204,492.09999999999997,506.2564102564102,508.0,722.5128205128202,489.4102564102564,502.5384615384615,492.38461538461536,508.0,522.8717948717948,473.7435897435897,517.5128205128206,496.35897435897436
-8.839,495.0,488.0,502.0,513.3589743589744,513.4102564102565,523.6666666666666,492.0,505.1025641025641,505.61538461538464,704.6153846153845,490.0,502.4871794871795,492.64102564102564,508.35897435897436,518.5,474.7692307692308,518.5384615384615,498.41025641025635
-8.799,494.0,488.0,502.0,514.3846153846154,506.7692307692306,515.4615384615382,491.05128205128204,503.15384615384613,503.59999999999997,686.1538461538462,490.0,502.48717948717945,492.3333333333333,510.20512820512823,514.076923076923,476.58974358974365,519.5641025641025,500.45000000000005
-8.759,495.0,488.0,502.97435897435895,515.0,500.6153846153845,507.97435897435906,491.0,501.10256410256414,501.5641025641026,665.7250000000003,490.46153846153845,502.0,492.6923076923077,511.46153846153845,510.3333333333333,477.8205128205128,520.5897435897435,502.6923076923077
-8.719000000000001,494.94871794871796,488.0,503.0,515.4358974358975,495.0512820512822,500.7948717948721,490.00000000000006,500.02564102564105,499.5128205128206,644.3076923076928,491.48717948717945,501.43589743589746,493.0,513.7499999999999,505.92307692307696,479.6923076923076,521.0,506.0256410256408
-8.679,494.075,488.0,503.0,515.5384615384615,489.923076923077,493.0,490.0,498.0,497.4615384615385,621.9487179487178,492.5128205128205,501.0,493.0,516.5,502.84615384615387,481.7435897435897,520.3589743589744,510.1282051282051
-8.639,495.0,488.0,503.0,515.0,484.7948717948717,484.8461538461536,490.0,496.97499999999997,496.2051282051282,599.3846153846154,494.07692307692315,501.0,493.0,518.7894736842105,499.7692307692308,483.7948717948718,520.0,514.5384615384617
-8.599,495.0,488.0,503.0,514.5128205128206,480.3333333333333,476.64102564102575,490.0,495.974358974359,495.1794871794872,578.564102564103,495.5641025641026,500.35897435897436,493.0,521.9230769230769,496.69230769230774,487.6923076923077,518.6153846153846,519.6666666666666
-8.559000000000001,495.1282051282051,488.92499999999995,503.1025641025641,514.5128205128204,476.2307692307693,468.43589743589774,490.1025641025641,494.94871794871796,494.1538461538462,558.9487179487186,497.76923076923066,500.0,493.0,524.6499999999999,494.53846153846155,490.8461538461538,517.2820512820513,524.7948717948717
-8.519,495.8461538461538,489.0,504.0,514.4615384615385,472.20000000000005,461.07692307692315,491.0,493.9230769230769,492.2564102564103,540.3846153846155,500.8461538461538,500.6923076923077,493.0,526.6666666666666,493.025641025641,494.89743589743597,516.275,530.3076923076923
-8.479,495.0,489.0,504.0,514.0,468.1282051282051,454.7692307692306,491.0,493.0,491.1025641025641,524.7692307692304,503.92307692307696,501.0,493.0,528.3589743589744,491.48717948717945,497.92500000000007,514.5128205128206,536.4615384615385
-8.439,495.0,490.0,504.0,513.4102564102565,465.5128205128205,450.41025641025635,491.0,492.87179487179486,490.0769230769231,510.35897435897414,507.0,501.0,492.12820512820514,529.7692307692307,490.46153846153845,503.0,512.4615384615385,542.1794871794872
-8.399000000000001,495.23076923076917,489.025641025641,504.0,512.3846153846154,464.2307692307692,446.3076923076923,491.2051282051282,492.0,489.05128205128204,498.00000000000057,510.07692307692304,501.7692307692308,492.0,532.230769230769,489.43589743589746,507.1282051282051,511.20512820512823,547.3076923076922
-8.359,496.0,489.94871794871796,504.0,512.0,462.41025641025635,443.1538461538462,491.7692307692308,492.1794871794872,489.0,486.7435897435899,513.1538461538462,502.0,492.0,534.8717948717948,488.4102564102564,512.2051282051283,509.35897435897436,552.923076923077
-8.318999999999999,496.2820512820513,489.0769230769231,504.0,511.3333333333333,462.0,441.05128205128204,491.2564102564103,492.79487179487177,487.0,476.5384615384614,516.2307692307693,502.8205128205128,491.05128205128204,536.923076923077,488.0,516.3846153846154,507.3076923076922,558.5641025641028
-8.279,497.3076923076923,490.0,503.71794871794873,510.3076923076923,461.1538461538462,440.0,492.0,492.0,486.974358974359,467.38461538461536,519.3076923076923,503.0,491.0,539.5,488.0,521.5128205128204,507.0,563.6923076923077
-8.239,498.0,490.0,503.0,510.0,461.0,438.974358974359,492.0,492.0,486.0,459.3846153846155,523.1794871794871,503.8461538461538,492.0,541.0,488.0,526.6410256410255,506.10256410256414,568.2564102564102
-8.199,498.0,490.0,503.0,509.2564102564103,461.0,438.0,492.3076923076923,492.0,485.925,453.102564102564,527.2,504.0,491.0,540.45,488.0,531.7692307692308,505.0769230769231,571.7692307692307
-8.158999999999999,498.3846153846154,490.0,503.0,509.0,461.92307692307696,438.0769230769231,493.0,492.0,484.9230769230769,446.24999999999994,530.4615384615385,504.0,491.0,538.8717948717948,488.0,537.0769230769233,505.0,573.0
-8.119,499.4102564102564,490.0,503.0,508.2051282051282,462.0,439.0,492.64102564102564,492.0,484.0,441.23076923076917,533.5384615384615,503.0769230769231,491.0,536.8205128205128,488.0,543.2307692307693,504.025641025641,571.7692307692307
-8.079,500.0,490.0,503.0,507.1794871794872,462.0,439.24999999999994,492.38461538461536,492.0,484.0,436.4615384615385,537.4871794871794,503.0,491.0769230769231,534.1538461538462,488.0,549.3846153846151,504.0,568.4358974358976
